instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes
0,0,DisjWarmStart,64,20.570922,21.483725,20.570922,21.483725,34.000000,34.000000,0.000002,0.007108,0.000002,0.884462,928,3188,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,7,1
1,0,DisjWarmStart,64,21.552619,33.796614,21.552619,33.796614,35.000000,35.000000,0.000002,0.000331,0.000002,0.369812,1589,560,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
10,0,DisjWarmStart,64,20.570922,33.796614,20.570922,33.796614,34.000000,34.000000,0.000002,0.000330,0.000002,0.357775,1589,409,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
2,0,DisjWarmStart,64,20.570922,33.281465,20.570922,33.281465,34.000000,34.000000,0.000002,0.000290,0.000002,0.363627,1589,515,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
3,0,DisjWarmStart,64,20.570922,33.369261,20.570922,33.369261,35.000000,35.000000,0.000002,0.000288,0.000002,0.388856,1589,808,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
4,0,DisjWarmStart,64,20.529481,33.519476,20.529481,33.519476,34.000000,34.000000,0.000002,0.000286,0.000002,0.372355,1589,561,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
5,0,DisjWarmStart,64,20.365171,32.796614,20.365171,32.796614,33.000000,33.000000,0.000002,0.000306,0.000002,0.366850,1589,577,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
6,0,DisjWarmStart,64,21.570922,34.762146,21.570922,34.762146,36.000000,36.000000,0.000001,0.000287,0.000001,0.392882,1589,787,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
7,0,DisjWarmStart,64,20.625753,33.551948,20.625753,33.551948,34.000000,34.000000,0.000002,0.000287,0.000002,0.371821,1589,612,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
8,0,DisjWarmStart,64,20.570922,32.796614,20.570922,32.796614,34.000000,34.000000,0.000001,0.000299,0.000001,0.366832,1589,497,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
9,0,DisjWarmStart,64,19.570922,32.796614,19.570922,32.796614,33.000000,33.000000,0.000002,0.000287,0.000002,0.369168,1589,512,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
