instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes
0,0,DisjWarmStart,64,20.570922,21.483725,20.570922,21.483725,34.000000,34.000000,0.000003,0.007407,0.000003,0.885061,928,3188,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,7,1
1,0,DisjWarmStart,64,20.551151,30.889229,20.551151,30.889229,30.000000,30.000000,0.000001,0.000293,0.000001,0.333704,1589,108,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
10,0,DisjWarmStart,64,21.288251,34.065609,21.288251,34.065609,34.000000,34.000000,0.000002,0.000022,0.000002,0.342528,1589,142,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
2,0,DisjWarmStart,64,19.803534,29.155477,19.803534,29.155477,30.000000,30.000000,0.000001,0.000284,0.000001,0.339820,1589,115,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
3,0,DisjWarmStart,64,20.877963,30.744186,20.877963,30.744186,31.000000,31.000000,0.000002,0.000295,0.000002,0.340030,1589,59,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
4,0,DisjWarmStart,64,20.570922,29.876185,20.570922,29.876185,34.000000,34.000000,0.000002,0.000274,0.000002,0.359048,1589,276,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
5,0,DisjWarmStart,64,20.279521,30.413534,20.279521,30.413534,33.000000,33.000000,0.000002,0.000286,0.000002,0.365862,1595,411,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,794
6,0,DisjWarmStart,64,20.296297,31.753109,20.296297,31.753109,34.000000,34.000000,0.000002,0.000308,0.000002,0.367809,1599,374,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,797
7,0,DisjWarmStart,64,21.433112,34.000000,21.433112,34.000000,34.000000,34.000000,0.000001,0.000292,0.000001,0.349730,1599,181,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,799
8,0,DisjWarmStart,64,21.291297,32.201825,21.291297,32.201825,33.000000,33.000000,0.000002,0.000316,0.000002,0.346682,1599,145,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,799
9,0,DisjWarmStart,64,18.128317,24.319866,18.128317,24.319866,30.000000,30.000000,0.000002,0.000326,0.000002,0.399530,1613,746,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,0,799
