instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis,rootIterations,rootNodes
0,0,None,64,20.570922,20.570922,20.570922,21.483725,34.000000,34.000000,0.000001,0.005946,0.000001,0.881840,928,3188,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,7,1
1,0,None,64,21.552619,21.552619,21.552619,22.208911,35.000000,35.000000,0.000002,0.007609,0.000002,1.023871,1128,3785,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,7,1
10,0,None,64,20.570922,20.570922,20.570922,21.483725,34.000000,34.000000,0.000002,0.007266,0.000002,0.819585,891,3101,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,7,1
2,0,None,64,20.570922,20.570922,20.570922,21.483725,34.000000,34.000000,0.000002,0.007300,0.000002,1.152563,1282,4076,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,8,1
3,0,None,64,20.570922,20.570922,20.570922,21.507838,35.000000,35.000000,0.000001,0.007411,0.000001,1.298438,1425,4582,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,7,1
4,0,None,64,20.529481,20.529481,20.529481,21.483725,34.000000,34.000000,0.000003,0.007737,0.000003,0.919958,1015,3390,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,10,1
5,0,None,64,20.365171,20.365171,20.365171,21.483725,33.000000,33.000000,0.000002,0.007862,0.000002,0.673272,717,2539,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,6,1
6,0,None,64,21.570922,21.570922,21.570922,22.459612,36.000000,36.000000,0.000002,0.008444,0.000002,0.730283,769,2919,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,8,1
7,0,None,64,20.625753,20.625753,20.625753,21.868147,34.000000,34.000000,0.000002,0.007474,0.000002,1.024803,1122,3859,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,8,1
8,0,None,64,20.570922,20.570922,20.570922,21.483725,34.000000,34.000000,0.000002,0.007524,0.000002,0.715519,764,2803,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,7,1
9,0,None,64,19.570922,19.570922,19.570922,20.694179,33.000000,33.000000,0.000002,0.007770,0.000002,0.699574,736,2646,3600.000000,0,0,0,SYMPHONY,1,0,0,0,0,0,0,0,0,0,0,15,1
